,AreaId,Geometry
19465,231855,"MULTIPOLYGON(((-73.9892167454557 40.7734989712998,-73.9883532055748 40.7746316472429,-73.986626125813 40.7746316472429,-73.9857625859321 40.7734989712998,-73.986626125813 40.7723662760462,-73.9883532055748 40.7723662760462,-73.9892167454557 40.7734989712998)))"
19466,231856,"MULTIPOLYGON(((-73.9892167454557 40.7757643038757,-73.9883532055748 40.7768969411978,-73.986626125813 40.7768969411978,-73.9857625859321 40.7757643038757,-73.986626125813 40.7746316472429,-73.9883532055748 40.7746316472429,-73.9892167454557 40.7757643038757)))"
19467,231857,"MULTIPOLYGON(((-73.9892167454557 40.7780295592093,-73.9883532055748 40.77916215791,-73.986626125813 40.77916215791,-73.9857625859321 40.7780295592093,-73.986626125813 40.7768969411978,-73.9883532055748 40.7768969411978,-73.9892167454557 40.7780295592093)))"
19468,231858,"MULTIPOLYGON(((-73.9892167454557 40.7802947372999,-73.9883532055748 40.7814272973786,-73.986626125813 40.7814272973786,-73.9857625859321 40.7802947372999,-73.986626125813 40.77916215791,-73.9883532055748 40.77916215791,-73.9892167454557 40.7802947372999)))"
19469,231859,"MULTIPOLYGON(((-73.9892167454557 40.7825598381463,-73.9883532055748 40.7836923596027,-73.986626125813 40.7836923596027,-73.9857625859321 40.7825598381463,-73.986626125813 40.7814272973786,-73.9883532055748 40.7814272973786,-73.9892167454557 40.7825598381463)))"
19470,231860,"MULTIPOLYGON(((-73.9892167454557 40.7848248617478,-73.9883532055748 40.7859573445814,-73.986626125813 40.7859573445814,-73.9857625859321 40.7848248617478,-73.986626125813 40.7836923596027,-73.9883532055748 40.7836923596027,-73.9892167454557 40.7848248617478)))"
19471,231861,"MULTIPOLYGON(((-73.9892167454557 40.7870898081035,-73.9883532055748 40.7882222523138,-73.986626125813 40.7882222523138,-73.9857625859321 40.7870898081035,-73.986626125813 40.7859573445814,-73.9883532055748 40.7859573445814,-73.9892167454557 40.7870898081035)))"
19472,231862,"MULTIPOLYGON(((-73.9892167454557 40.7893546772123,-73.9883532055748 40.7904870827989,-73.986626125813 40.7904870827989,-73.9857625859321 40.7893546772123,-73.986626125813 40.7882222523138,-73.9883532055748 40.7882222523138,-73.9892167454557 40.7893546772123)))"
19473,231863,"MULTIPOLYGON(((-73.9892167454557 40.7916194690735,-73.9883532055748 40.792751836036,-73.986626125813 40.792751836036,-73.9857625859321 40.7916194690735,-73.986626125813 40.7904870827989,-73.9883532055748 40.7904870827989,-73.9892167454557 40.7916194690735)))"
19474,231864,"MULTIPOLYGON(((-73.9892167454557 40.7938841836861,-73.9883532055748 40.7950165120239,-73.986626125813 40.7950165120239,-73.9857625859321 40.7938841836861,-73.986626125813 40.792751836036,-73.9883532055748 40.792751836036,-73.9892167454557 40.7938841836861)))"
19475,231865,"MULTIPOLYGON(((-73.9892167454557 40.7961488210493,-73.9883532055748 40.797281110762,-73.986626125813 40.797281110762,-73.9857625859321 40.7961488210493,-73.986626125813 40.7950165120239,-73.9883532055748 40.7950165120239,-73.9892167454557 40.7961488210493)))"
19476,231866,"MULTIPOLYGON(((-73.9892167454557 40.798413381162,-73.9883532055748 40.7995456322492,-73.986626125813 40.7995456322492,-73.9857625859321 40.798413381162,-73.986626125813 40.797281110762,-73.9883532055748 40.797281110762,-73.9892167454557 40.798413381162)))"
19477,231867,"MULTIPOLYGON(((-73.9892167454557 40.8006778640235,-73.9883532055748 40.8018100764847,-73.986626125813 40.8018100764847,-73.9857625859321 40.8006778640235,-73.986626125813 40.7995456322492,-73.9883532055748 40.7995456322492,-73.9892167454557 40.8006778640235)))"
19478,231868,"MULTIPOLYGON(((-73.9892167454557 40.8029422696327,-73.9883532055748 40.8040744434675,-73.986626125813 40.8040744434675,-73.9857625859321 40.8029422696327,-73.986626125813 40.8018100764847,-73.9883532055748 40.8018100764847,-73.9892167454557 40.8029422696327)))"
19619,232009,"MULTIPOLYGON(((-73.986626125813 40.6998336195439,-73.9857625859321 40.7009675504213,-73.9840355061704 40.7009675504213,-73.9831719662895 40.6998336195439,-73.9840355061704 40.6986996693636,-73.9857625859321 40.6986996693636,-73.986626125813 40.6998336195439)))"
19620,232010,"MULTIPOLYGON(((-73.986626125813 40.7021014619957,-73.9857625859321 40.703235354267,-73.9840355061704 40.703235354267,-73.9831719662895 40.7021014619957,-73.9840355061704 40.7009675504213,-73.9857625859321 40.7009675504213,-73.986626125813 40.7021014619957)))"
19621,232011,"MULTIPOLYGON(((-73.986626125813 40.7043692272351,-73.9857625859321 40.7055030808998,-73.9840355061704 40.7055030808998,-73.9831719662895 40.7043692272351,-73.9840355061704 40.703235354267,-73.9857625859321 40.703235354267,-73.986626125813 40.7043692272351)))"
19622,232012,"MULTIPOLYGON(((-73.986626125813 40.706636915261,-73.9857625859321 40.7077707303186,-73.9840355061704 40.7077707303186,-73.9831719662895 40.706636915261,-73.9840355061704 40.7055030808998,-73.9857625859321 40.7055030808998,-73.986626125813 40.706636915261)))"
19623,232013,"MULTIPOLYGON(((-73.986626125813 40.7089045260726,-73.9857625859321 40.7100383025227,-73.9840355061704 40.7100383025227,-73.9831719662895 40.7089045260726,-73.9840355061704 40.7077707303186,-73.9857625859321 40.7077707303186,-73.986626125813 40.7089045260726)))"
19624,232014,"MULTIPOLYGON(((-73.986626125813 40.7111720596689,-73.9857625859321 40.712305797511,-73.9840355061704 40.712305797511,-73.9831719662895 40.7111720596689,-73.9840355061704 40.7100383025227,-73.9857625859321 40.7100383025227,-73.986626125813 40.7111720596689)))"
19625,232015,"MULTIPOLYGON(((-73.986626125813 40.713439516049,-73.9857625859321 40.7145732152828,-73.9840355061704 40.7145732152828,-73.9831719662895 40.713439516049,-73.9840355061704 40.712305797511,-73.9857625859321 40.712305797511,-73.986626125813 40.713439516049)))"
19626,232016,"MULTIPOLYGON(((-73.986626125813 40.7157068952121,-73.9857625859321 40.7168405558369,-73.9840355061704 40.7168405558369,-73.9831719662895 40.7157068952121,-73.9840355061704 40.7145732152828,-73.9857625859321 40.7145732152828,-73.986626125813 40.7157068952121)))"
19627,232017,"MULTIPOLYGON(((-73.986626125813 40.7179741971571,-73.9857625859321 40.7191078191726,-73.9840355061704 40.7191078191726,-73.9831719662895 40.7179741971571,-73.9840355061704 40.7168405558369,-73.9857625859321 40.7168405558369,-73.986626125813 40.7179741971571)))"
19628,232018,"MULTIPOLYGON(((-73.986626125813 40.7202414218832,-73.9857625859321 40.7213750052889,-73.9840355061704 40.7213750052889,-73.9831719662895 40.7202414218832,-73.9840355061704 40.7191078191726,-73.9857625859321 40.7191078191726,-73.986626125813 40.7202414218832)))"
19629,232019,"MULTIPOLYGON(((-73.986626125813 40.7225085693895,-73.9857625859321 40.7236421141849,-73.9840355061704 40.7236421141849,-73.9831719662895 40.7225085693895,-73.9840355061704 40.7213750052889,-73.9857625859321 40.7213750052889,-73.986626125813 40.7225085693895)))"
19630,232020,"MULTIPOLYGON(((-73.986626125813 40.7247756396749,-73.9857625859321 40.7259091458596,-73.9840355061704 40.7259091458596,-73.9831719662895 40.7247756396749,-73.9840355061704 40.7236421141849,-73.9857625859321 40.7236421141849,-73.986626125813 40.7247756396749)))"
19631,232021,"MULTIPOLYGON(((-73.986626125813 40.7270426327387,-73.9857625859321 40.7281761003121,-73.9840355061704 40.7281761003121,-73.9831719662895 40.7270426327387,-73.9840355061704 40.7259091458596,-73.9857625859321 40.7259091458596,-73.986626125813 40.7270426327387)))"
19632,232022,"MULTIPOLYGON(((-73.986626125813 40.7293095485798,-73.9857625859321 40.7304429775416,-73.9840355061704 40.7304429775416,-73.9831719662895 40.7293095485798,-73.9840355061704 40.7281761003121,-73.9857625859321 40.7281761003121,-73.986626125813 40.7293095485798)))"
19633,232023,"MULTIPOLYGON(((-73.986626125813 40.7315763871974,-73.9857625859321 40.7327097775471,-73.9840355061704 40.7327097775471,-73.9831719662895 40.7315763871974,-73.9840355061704 40.7304429775416,-73.9857625859321 40.7304429775416,-73.986626125813 40.7315763871974)))"
19634,232024,"MULTIPOLYGON(((-73.986626125813 40.7338431485906,-73.9857625859321 40.7349765003277,-73.9840355061704 40.7349765003277,-73.9831719662895 40.7338431485906,-73.9840355061704 40.7327097775471,-73.9857625859321 40.7327097775471,-73.986626125813 40.7338431485906)))"
19635,232025,"MULTIPOLYGON(((-73.986626125813 40.7361098327584,-73.9857625859321 40.7372431458824,-73.9840355061704 40.7372431458824,-73.9831719662895 40.7361098327584,-73.9840355061704 40.7349765003277,-73.9857625859321 40.7349765003277,-73.986626125813 40.7361098327584)))"
19636,232026,"MULTIPOLYGON(((-73.986626125813 40.7383764396998,-73.9857625859321 40.7395097142104,-73.9840355061704 40.7395097142104,-73.9831719662895 40.7383764396998,-73.9840355061704 40.7372431458824,-73.9857625859321 40.7372431458824,-73.986626125813 40.7383764396998)))"
19637,232027,"MULTIPOLYGON(((-73.986626125813 40.7406429694141,-73.9857625859321 40.7417762053108,-73.9840355061704 40.7417762053108,-73.9831719662895 40.7406429694141,-73.9840355061704 40.7395097142104,-73.9857625859321 40.7395097142104,-73.986626125813 40.7406429694141)))"
19638,232028,"MULTIPOLYGON(((-73.986626125813 40.7429094219003,-73.9857625859321 40.7440426191826,-73.9840355061704 40.7440426191826,-73.9831719662895 40.7429094219003,-73.9840355061704 40.7417762053108,-73.9857625859321 40.7417762053108,-73.986626125813 40.7429094219003)))"
19639,232029,"MULTIPOLYGON(((-73.986626125813 40.7451757971575,-73.9857625859321 40.7463089558248,-73.9840355061704 40.7463089558248,-73.9831719662895 40.7451757971575,-73.9840355061704 40.7440426191826,-73.9857625859321 40.7440426191826,-73.986626125813 40.7451757971575)))"
19640,232030,"MULTIPOLYGON(((-73.986626125813 40.7474420951846,-73.9857625859321 40.7485752152367,-73.9840355061704 40.7485752152367,-73.9831719662895 40.7474420951846,-73.9840355061704 40.7463089558248,-73.9857625859321 40.7463089558248,-73.986626125813 40.7474420951846)))"
19641,232031,"MULTIPOLYGON(((-73.986626125813 40.749708315981,-73.9857625859321 40.7508413974173,-73.9840355061704 40.7508413974173,-73.9831719662895 40.749708315981,-73.9840355061704 40.7485752152367,-73.9857625859321 40.7485752152367,-73.986626125813 40.749708315981)))"
19642,232032,"MULTIPOLYGON(((-73.986626125813 40.7519744595455,-73.9857625859321 40.7531075023656,-73.9840355061704 40.7531075023656,-73.9831719662895 40.7519744595455,-73.9840355061704 40.7508413974173,-73.9857625859321 40.7508413974173,-73.986626125813 40.7519744595455)))"
19643,232033,"MULTIPOLYGON(((-73.986626125813 40.7542405258774,-73.9857625859321 40.7553735300808,-73.9840355061704 40.7553735300808,-73.9831719662895 40.7542405258774,-73.9840355061704 40.7531075023656,-73.9857625859321 40.7531075023656,-73.986626125813 40.7542405258774)))"
19644,232034,"MULTIPOLYGON(((-73.986626125813 40.7565065149757,-73.9857625859321 40.7576394805619,-73.9840355061704 40.7576394805619,-73.9831719662895 40.7565065149757,-73.9840355061704 40.7553735300808,-73.9857625859321 40.7553735300808,-73.986626125813 40.7565065149757)))"
19645,232035,"MULTIPOLYGON(((-73.986626125813 40.7587724268394,-73.9857625859321 40.7599053538081,-73.9840355061704 40.7599053538081,-73.9831719662895 40.7587724268394,-73.9840355061704 40.7576394805619,-73.9857625859321 40.7576394805619,-73.986626125813 40.7587724268394)))"
19646,232036,"MULTIPOLYGON(((-73.986626125813 40.7610382614678,-73.9857625859321 40.7621711498184,-73.9840355061704 40.7621711498184,-73.9831719662895 40.7610382614678,-73.9840355061704 40.7599053538081,-73.9857625859321 40.7599053538081,-73.986626125813 40.7610382614678)))"
19647,232037,"MULTIPOLYGON(((-73.986626125813 40.7633040188598,-73.9857625859321 40.7644368685919,-73.9840355061704 40.7644368685919,-73.9831719662895 40.7633040188598,-73.9840355061704 40.7621711498184,-73.9857625859321 40.7621711498184,-73.986626125813 40.7633040188598)))"
19648,232038,"MULTIPOLYGON(((-73.986626125813 40.7655696990145,-73.9857625859321 40.7667025101277,-73.9840355061704 40.7667025101277,-73.9831719662895 40.7655696990145,-73.9840355061704 40.7644368685919,-73.9857625859321 40.7644368685919,-73.986626125813 40.7655696990145)))"
19649,232039,"MULTIPOLYGON(((-73.986626125813 40.7678353019311,-73.9857625859321 40.7689680744248,-73.9840355061704 40.7689680744248,-73.9831719662895 40.7678353019311,-73.9840355061704 40.7667025101277,-73.9857625859321 40.7667025101277,-73.986626125813 40.7678353019311)))"
19650,232040,"MULTIPOLYGON(((-73.986626125813 40.7701008276087,-73.9857625859321 40.7712335614825,-73.9840355061704 40.7712335614825,-73.9831719662895 40.7701008276087,-73.9840355061704 40.7689680744248,-73.9857625859321 40.7689680744248,-73.986626125813 40.7701008276087)))"
19651,232041,"MULTIPOLYGON(((-73.986626125813 40.7723662760462,-73.9857625859321 40.7734989712998,-73.9840355061704 40.7734989712998,-73.9831719662895 40.7723662760462,-73.9840355061704 40.7712335614825,-73.9857625859321 40.7712335614825,-73.986626125813 40.7723662760462)))"
19652,232042,"MULTIPOLYGON(((-73.986626125813 40.7746316472429,-73.9857625859321 40.7757643038757,-73.9840355061704 40.7757643038757,-73.9831719662895 40.7746316472429,-73.9840355061704 40.7734989712998,-73.9857625859321 40.7734989712998,-73.986626125813 40.7746316472429)))"
19653,232043,"MULTIPOLYGON(((-73.986626125813 40.7768969411978,-73.9857625859321 40.7780295592093,-73.9840355061704 40.7780295592093,-73.9831719662895 40.7768969411978,-73.9840355061704 40.7757643038757,-73.9857625859321 40.7757643038757,-73.986626125813 40.7768969411978)))"
19654,232044,"MULTIPOLYGON(((-73.986626125813 40.77916215791,-73.9857625859321 40.7802947372999,-73.9840355061704 40.7802947372999,-73.9831719662895 40.77916215791,-73.9840355061704 40.7780295592093,-73.9857625859321 40.7780295592093,-73.986626125813 40.77916215791)))"
19655,232045,"MULTIPOLYGON(((-73.986626125813 40.7814272973786,-73.9857625859321 40.7825598381463,-73.9840355061704 40.7825598381463,-73.9831719662895 40.7814272973786,-73.9840355061704 40.7802947372999,-73.9857625859321 40.7802947372999,-73.986626125813 40.7814272973786)))"
19656,232046,"MULTIPOLYGON(((-73.986626125813 40.7836923596027,-73.9857625859321 40.7848248617478,-73.9840355061704 40.7848248617478,-73.9831719662895 40.7836923596027,-73.9840355061704 40.7825598381463,-73.9857625859321 40.7825598381463,-73.986626125813 40.7836923596027)))"
19657,232047,"MULTIPOLYGON(((-73.986626125813 40.7859573445814,-73.9857625859321 40.7870898081035,-73.9840355061704 40.7870898081035,-73.9831719662895 40.7859573445814,-73.9840355061704 40.7848248617478,-73.9857625859321 40.7848248617478,-73.986626125813 40.7859573445814)))"
19658,232048,"MULTIPOLYGON(((-73.986626125813 40.7882222523138,-73.9857625859321 40.7893546772123,-73.9840355061704 40.7893546772123,-73.9831719662895 40.7882222523138,-73.9840355061704 40.7870898081035,-73.9857625859321 40.7870898081035,-73.986626125813 40.7882222523138)))"
19659,232049,"MULTIPOLYGON(((-73.986626125813 40.7904870827989,-73.9857625859321 40.7916194690735,-73.9840355061704 40.7916194690735,-73.9831719662895 40.7904870827989,-73.9840355061704 40.7893546772123,-73.9857625859321 40.7893546772123,-73.986626125813 40.7904870827989)))"
19660,232050,"MULTIPOLYGON(((-73.986626125813 40.792751836036,-73.9857625859321 40.7938841836861,-73.9840355061704 40.7938841836861,-73.9831719662895 40.792751836036,-73.9840355061704 40.7916194690735,-73.9857625859321 40.7916194690735,-73.986626125813 40.792751836036)))"
19661,232051,"MULTIPOLYGON(((-73.986626125813 40.7950165120239,-73.9857625859321 40.7961488210493,-73.9840355061704 40.7961488210493,-73.9831719662895 40.7950165120239,-73.9840355061704 40.7938841836861,-73.9857625859321 40.7938841836861,-73.986626125813 40.7950165120239)))"
19662,232052,"MULTIPOLYGON(((-73.986626125813 40.797281110762,-73.9857625859321 40.798413381162,-73.9840355061704 40.798413381162,-73.9831719662895 40.797281110762,-73.9840355061704 40.7961488210493,-73.9857625859321 40.7961488210493,-73.986626125813 40.797281110762)))"
19663,232053,"MULTIPOLYGON(((-73.986626125813 40.7995456322492,-73.9857625859321 40.8006778640235,-73.9840355061704 40.8006778640235,-73.9831719662895 40.7995456322492,-73.9840355061704 40.798413381162,-73.9857625859321 40.798413381162,-73.986626125813 40.7995456322492)))"
19664,232054,"MULTIPOLYGON(((-73.986626125813 40.8018100764847,-73.9857625859321 40.8029422696327,-73.9840355061704 40.8029422696327,-73.9831719662895 40.8018100764847,-73.9840355061704 40.8006778640235,-73.9857625859321 40.8006778640235,-73.986626125813 40.8018100764847)))"
19805,232195,"MULTIPOLYGON(((-73.9840355061704 40.7009675504213,-73.9831719662895 40.7021014619957,-73.9814448865277 40.7021014619957,-73.9805813466468 40.7009675504213,-73.9814448865277 40.6998336195439,-73.9831719662895 40.6998336195439,-73.9840355061704 40.7009675504213)))"
19806,232196,"MULTIPOLYGON(((-73.9840355061704 40.703235354267,-73.9831719662895 40.7043692272351,-73.9814448865277 40.7043692272351,-73.9805813466468 40.703235354267,-73.9814448865277 40.7021014619957,-73.9831719662895 40.7021014619957,-73.9840355061704 40.703235354267)))"
19807,232197,"MULTIPOLYGON(((-73.9840355061704 40.7055030808998,-73.9831719662895 40.706636915261,-73.9814448865277 40.706636915261,-73.9805813466468 40.7055030808998,-73.9814448865277 40.7043692272351,-73.9831719662895 40.7043692272351,-73.9840355061704 40.7055030808998)))"
19808,232198,"MULTIPOLYGON(((-73.9840355061704 40.7077707303186,-73.9831719662895 40.7089045260726,-73.9814448865277 40.7089045260726,-73.9805813466468 40.7077707303186,-73.9814448865277 40.706636915261,-73.9831719662895 40.706636915261,-73.9840355061704 40.7077707303186)))"
